A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/5.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/5.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,1/12/2017 8:00,2017,1,12,8,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 9:00,2017,1,12,9,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 10:00,2017,1,12,10,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 11:00,2017,1,12,11,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 12:00,2017,1,12,12,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 13:00,2017,1,12,13,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 14:00,2017,1,12,14,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 15:00,2017,1,12,15,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 16:00,2017,1,12,16,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 17:00,2017,1,12,17,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 18:00,2017,1,12,18,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 19:00,2017,1,12,19,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 20:00,2017,1,12,20,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 21:00,2017,1,12,21,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 22:00,2017,1,12,22,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 23:00,2017,1,12,23,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 0:00,2017,1,13,0,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 1:00,2017,1,13,1,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 2:00,2017,1,13,2,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 3:00,2017,1,13,3,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 4:00,2017,1,13,4,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 5:00,2017,1,13,5,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 6:00,2017,1,13,6,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 7:00,2017,1,13,7,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 8:00,2017,1,13,8,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 9:00,2017,1,13,9,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 10:00,2017,1,13,10,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 11:00,2017,1,13,11,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 12:00,2017,1,13,12,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 13:00,2017,1,13,13,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 14:00,2017,1,13,14,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 15:00,2017,1,13,15,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 16:00,2017,1,13,16,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 17:00,2017,1,13,17,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 18:00,2017,1,13,18,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 19:00,2017,1,13,19,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 20:00,2017,1,13,20,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 21:00,2017,1,13,21,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 22:00,2017,1,13,22,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 23:00,2017,1,13,23,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 0:00,2017,1,14,0,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 1:00,2017,1,14,1,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 2:00,2017,1,14,2,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 3:00,2017,1,14,3,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 4:00,2017,1,14,4,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 5:00,2017,1,14,5,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 6:00,2017,1,14,6,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 7:00,2017,1,14,7,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 8:00,2017,1,14,8,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 9:00,2017,1,14,9,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 10:00,2017,1,14,10,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 11:00,2017,1,14,11,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 12:00,2017,1,14,12,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 13:00,2017,1,14,13,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 14:00,2017,1,14,14,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 15:00,2017,1,14,15,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 16:00,2017,1,14,16,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 17:00,2017,1,14,17,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 18:00,2017,1,14,18,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 19:00,2017,1,14,19,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 20:00,2017,1,14,20,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 21:00,2017,1,14,21,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 22:00,2017,1,14,22,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 23:00,2017,1,14,23,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 0:00,2017,1,15,0,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 1:00,2017,1,15,1,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 2:00,2017,1,15,2,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 3:00,2017,1,15,3,89,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 4:00,2017,1,15,4,128,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 5:00,2017,1,15,5,119,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 6:00,2017,1,15,6,133,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 7:00,2017,1,15,7,150,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 8:00,2017,1,15,8,134,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 9:00,2017,1,15,9,145,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 10:00,2017,1,15,10,134,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 11:00,2017,1,15,11,113,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 12:00,2017,1,15,12,115,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 13:00,2017,1,15,13,146,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 14:00,2017,1,15,14,97,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 15:00,2017,1,15,15,84,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 16:00,2017,1,15,16,76,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 17:00,2017,1,15,17,90,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 18:00,2017,1,15,18,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 19:00,2017,1,15,19,87,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 20:00,2017,1,15,20,88,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 21:00,2017,1,15,21,100,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 22:00,2017,1,15,22,134,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 23:00,2017,1,15,23,202,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 0:00,2017,1,16,0,199,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 1:00,2017,1,16,1,174,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 2:00,2017,1,16,2,174,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 3:00,2017,1,16,3,228,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 4:00,2017,1,16,4,251,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 5:00,2017,1,16,5,205,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 6:00,2017,1,16,6,227,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 7:00,2017,1,16,7,232,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 8:00,2017,1,16,8,187,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 9:00,2017,1,16,9,182,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 10:00,2017,1,16,10,172,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 11:00,2017,1,16,11,135,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 12:00,2017,1,16,12,67,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 13:00,2017,1,16,13,66,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 14:00,2017,1,16,14,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 15:00,2017,1,16,15,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 16:00,2017,1,16,16,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 17:00,2017,1,16,17,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 18:00,2017,1,16,18,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 19:00,2017,1,16,19,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 20:00,2017,1,16,20,71,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 21:00,2017,1,16,21,92,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 22:00,2017,1,16,22,99,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 23:00,2017,1,16,23,95,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 0:00,2017,1,17,0,116,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 1:00,2017,1,17,1,128,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 2:00,2017,1,17,2,143,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 3:00,2017,1,17,3,125,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 4:00,2017,1,17,4,132,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 5:00,2017,1,17,5,160,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 6:00,2017,1,17,6,165,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 7:00,2017,1,17,7,179,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 8:00,2017,1,17,8,173,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 9:00,2017,1,17,9,180,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 10:00,2017,1,17,10,177,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 11:00,2017,1,17,11,186,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 12:00,2017,1,17,12,218,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 13:00,2017,1,17,13,176,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 14:00,2017,1,17,14,152,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 15:00,2017,1,17,15,153,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 16:00,2017,1,17,16,155,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 17:00,2017,1,17,17,144,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 18:00,2017,1,17,18,111,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 19:00,2017,1,17,19,121,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 20:00,2017,1,17,20,126,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 21:00,2017,1,17,21,129,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 22:00,2017,1,17,22,196,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 23:00,2017,1,17,23,134,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 0:00,2017,1,18,0,176,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 1:00,2017,1,18,1,179,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 2:00,2017,1,18,2,170,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 3:00,2017,1,18,3,170,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 4:00,2017,1,18,4,171,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 5:00,2017,1,18,5,194,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 6:00,2017,1,18,6,206,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 7:00,2017,1,18,7,181,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 8:00,2017,1,18,8,135,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 9:00,2017,1,18,9,132,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 10:00,2017,1,18,10,120,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 11:00,2017,1,18,11,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,1/18/2017 12:00,2017,1,18,12,136,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 13:00,2017,1,18,13,120,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 14:00,2017,1,18,14,84,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 15:00,2017,1,18,15,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 16:00,2017,1,18,16,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 17:00,2017,1,18,17,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 18:00,2017,1,18,18,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 19:00,2017,1,18,19,101,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 20:00,2017,1,18,20,107,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 21:00,2017,1,18,21,104,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 22:00,2017,1,18,22,128,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 23:00,2017,1,18,23,144,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 0:00,2017,1,19,0,171,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 1:00,2017,1,19,1,196,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 2:00,2017,1,19,2,221,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 3:00,2017,1,19,3,200,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 4:00,2017,1,19,4,197,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 5:00,2017,1,19,5,266,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 6:00,2017,1,19,6,286,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 7:00,2017,1,19,7,254,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 8:00,2017,1,19,8,237,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 9:00,2017,1,19,9,227,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 10:00,2017,1,19,10,248,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 11:00,2017,1,19,11,171,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 12:00,2017,1,19,12,102,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 13:00,2017,1,19,13,141,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 14:00,2017,1,19,14,112,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 15:00,2017,1,19,15,102,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 16:00,2017,1,19,16,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 17:00,2017,1,19,17,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 18:00,2017,1,19,18,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 19:00,2017,1,19,19,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 20:00,2017,1,19,20,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 21:00,2017,1,19,21,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 22:00,2017,1,19,22,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 23:00,2017,1,19,23,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 0:00,2017,1,20,0,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 1:00,2017,1,20,1,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 2:00,2017,1,20,2,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 3:00,2017,1,20,3,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 4:00,2017,1,20,4,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 5:00,2017,1,20,5,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 6:00,2017,1,20,6,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 7:00,2017,1,20,7,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 8:00,2017,1,20,8,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 9:00,2017,1,20,9,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 10:00,2017,1,20,10,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 11:00,2017,1,20,11,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 12:00,2017,1,20,12,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 13:00,2017,1,20,13,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 14:00,2017,1,20,14,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 15:00,2017,1,20,15,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 16:00,2017,1,20,16,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 17:00,2017,1,20,17,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 18:00,2017,1,20,18,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 19:00,2017,1,20,19,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 20:00,2017,1,20,20,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 21:00,2017,1,20,21,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 22:00,2017,1,20,22,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 23:00,2017,1,20,23,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 0:00,2017,1,21,0,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 1:00,2017,1,21,1,78,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 2:00,2017,1,21,2,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 3:00,2017,1,21,3,83,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 4:00,2017,1,21,4,96,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 5:00,2017,1,21,5,100,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 6:00,2017,1,21,6,116,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 7:00,2017,1,21,7,117,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 8:00,2017,1,21,8,110,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 9:00,2017,1,21,9,108,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 10:00,2017,1,21,10,83,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 11:00,2017,1,21,11,71,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 12:00,2017,1,21,12,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 13:00,2017,1,21,13,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 14:00,2017,1,21,14,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 15:00,2017,1,21,15,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 16:00,2017,1,21,16,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 17:00,2017,1,21,17,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 18:00,2017,1,21,18,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 19:00,2017,1,21,19,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 20:00,2017,1,21,20,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 21:00,2017,1,21,21,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 22:00,2017,1,21,22,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 23:00,2017,1,21,23,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 0:00,2017,1,22,0,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 1:00,2017,1,22,1,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 2:00,2017,1,22,2,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 3:00,2017,1,22,3,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 4:00,2017,1,22,4,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 5:00,2017,1,22,5,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 6:00,2017,1,22,6,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 7:00,2017,1,22,7,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 8:00,2017,1,22,8,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 9:00,2017,1,22,9,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 10:00,2017,1,22,10,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 11:00,2017,1,22,11,67,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 12:00,2017,1,22,12,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 13:00,2017,1,22,13,76,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 14:00,2017,1,22,14,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 15:00,2017,1,22,15,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 16:00,2017,1,22,16,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 17:00,2017,1,22,17,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 18:00,2017,1,22,18,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 19:00,2017,1,22,19,83,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 20:00,2017,1,22,20,119,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 21:00,2017,1,22,21,113,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 22:00,2017,1,22,22,124,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 23:00,2017,1,22,23,123,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 0:00,2017,1,23,0,145,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 1:00,2017,1,23,1,164,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 2:00,2017,1,23,2,174,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 3:00,2017,1,23,3,178,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 4:00,2017,1,23,4,182,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 5:00,2017,1,23,5,203,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 6:00,2017,1,23,6,211,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 7:00,2017,1,23,7,224,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 8:00,2017,1,23,8,183,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 9:00,2017,1,23,9,174,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 10:00,2017,1,23,10,176,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 11:00,2017,1,23,11,185,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 12:00,2017,1,23,12,146,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 13:00,2017,1,23,13,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 14:00,2017,1,23,14,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 15:00,2017,1,23,15,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 16:00,2017,1,23,16,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 17:00,2017,1,23,17,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 18:00,2017,1,23,18,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 19:00,2017,1,23,19,40,µg/m³,1 Hr,Valid
